MIN,MAX,MEAN,RMS,VAR,CREST FACTOR,SKEW,KURTOSIS,MAX_f,Appnea
-0.41,2.97,0.000266677675033,0.3282638356654787,0.10775707468883,9.047600366878717,6.17843720921334,42.0986115728084,2.669947767518696,1
-0.41,2.92,0.0011979854689564,0.3319561122632876,0.1101934252997725,8.79634352894226,6.224161808081497,42.05015509231519,2.5055246500049906,1
-1.17,3.0,0.002899603698811,0.3346618272814602,0.1119901309377557,8.964273052501186,6.173459275137452,42.53279912024423,2.6857982009688994,1
-0.395,2.865,-0.0004235468956406,0.3253478666182982,0.1058510549211051,8.805959079366735,6.2361371601494415,42.78230678309596,2.4501283531739806,1
-0.48,2.915,0.0002575957727873,0.3169648023539961,0.1004666195757256,9.196604728194512,6.4029875871777255,45.13765236901399,2.33864019117135,1
-0.43,2.83,0.0012178005284015,0.3211224264680269,0.1031181297425863,8.812838240937289,6.076871154132508,40.549219612663485,2.90513121842686,1
-3.705,3.04,-0.0001841149273447,0.3548280126950672,0.1259028846948243,10.441678411630962,4.3376650200123255,37.249961507227255,3.5496864568864206,1
-0.44,2.805,6.357331571994515e-05,0.3279223292123258,0.1075330499544705,8.553854831226804,6.071616708621871,40.55987800642743,2.047064711340984,1
-0.46,2.78,0.00076535667107,0.3249685674770478,0.1056039840772506,8.554673522990338,6.014383271367551,39.69075569274499,2.6628272767204124,1
-0.515,2.845,0.0013391677675033,0.3241385417589718,0.1050640008833232,8.777111122180377,6.143901307911099,41.89772226009912,2.4080679112074423,1
-0.495,2.86,0.0010089167767503,0.3298871199198836,0.1088244939759732,8.669632208418987,6.130864355259251,41.03436209285493,2.968645084817676,1
-0.455,2.87,0.0017660171730515,0.340664169605646,0.1160489576364488,8.424719286804718,5.897526894432811,38.46649233654641,2.917121389165493,1
-0.47,2.825,0.0008809445178335,0.3307306782549354,0.1093820054757261,8.541693243898045,5.984929259236221,39.00400217500472,2.40091984977572,1
-0.45,2.835,0.0010402906208718,0.3244026112119976,0.1052359719565866,8.739140506323864,6.216897832942912,42.14453478507455,1.88088356155355,1
-0.43,2.82,0.0001692536327608,0.3299915247000203,0.1088943777270519,8.545674021669278,6.026580944487235,39.93015711453533,3.0054880552623557,1
-0.415,2.845,-0.0004334544253632,0.3226050040007762,0.1040738007236019,8.818834068653056,6.283427526130656,43.59654371425029,2.976738419770492,1
-0.42,2.815,0.0013028401585204,0.3298529555103558,0.1088012748664381,8.5341057370384,5.921310884876079,38.43779064843042,2.719841925916573,1
-0.535,2.775,0.0013003632760898,0.3303590589448826,0.1091354168822986,8.399951279867834,5.961844860228883,38.747567390394494,1.863867941918883,1
-0.48,2.825,0.0016751981505944,0.3316806073079956,0.110009218975357,8.517229942770609,6.04008629405741,40.198363633634166,3.016897698577277,1
-0.59,3.285,0.0123868890356671,0.3467357868918245,0.1200722708915108,9.47407254799708,5.320729224687469,32.89478501692492,2.728928487340648,1
-0.42,2.81,0.0019022457067371,0.3222694715379303,0.103853993746608,8.719411077289307,6.021548202478123,40.5423395497708,3.235289939998485,1
-0.455,2.82,-0.0005977542932628,0.3182275129526044,0.1012683926898049,8.861584511770356,6.146351726467504,41.83930319670203,5.763046146113068,1
-0.465,2.81,-7.843461030383122e-05,0.3116371111865404,0.0971176829167041,9.016897856937147,6.130097157281943,42.00284961523079,3.24248089289277,1
-0.42,2.845,0.0013961360634081,0.3175986244122189,0.1008669370326261,8.95784736242247,5.941892459552848,39.21100579740701,2.3210537548658587,1
-0.495,2.825,0.0006018824306472,0.322259371023841,0.1038507399502213,8.766230725967018,6.210242603558266,42.9361753402939,4.92034733147804,1
-0.43,3.145,0.0016174042272126,0.3202301576428063,0.1025447378675024,9.821061274022858,6.135007998812012,41.78265426074388,2.952029300140377,1
-0.52,2.915,-0.000491248348745,0.3324034869016258,0.1104918367794191,8.769462760968837,6.049473187955504,40.97649267578804,4.742225920469534,1
-0.435,3.0,-0.0017982166446499,0.3364414266309972,0.1131895999703995,8.916856732064524,6.121159841526736,41.48279059865889,4.327724366784452,1
-0.44,2.94,0.0006002311756935,0.3376973773353607,0.1140391583817167,8.70601964160457,6.105695971338173,40.84164870616196,2.4256757618573204,1
-0.45,2.935,0.0007670079260237,0.3309120525044902,0.1095021981915759,8.869426114239749,6.318511794814328,43.60639392900157,5.158032499580506,1
-0.45,2.91,0.0005597754293262,0.326785437142884,0.1067884085801345,8.904925584941623,6.28188362728033,43.438428925049614,2.490996589689292,1
-0.455,3.01,3.219947159841367e-05,0.3332337071782142,0.1110447025629298,9.03269967941822,6.178830911044647,41.82601935794316,2.463715370874451,1
-0.73,2.87,0.0007447159841479,0.3293890580836053,0.1084965969833077,8.7131006011485,6.158467667403983,41.82409536474009,4.961419018533549,1
-0.415,2.945,0.0008652575957727,0.3191209700522367,0.1018374448563735,9.228475331840256,6.266303711503016,43.49497906649045,2.281500747532118,1
-0.475,2.8,-0.0006431638044914,0.3188640424631754,0.1016738639162783,8.781171995344577,6.158049966432186,41.68968800330138,2.969992680275817,1
-0.57,2.84,0.0024314729194187,0.3214255665236657,0.1033084827545015,8.835638156340927,6.270493175852968,43.22347331937481,2.300667228381837,1
-0.625,2.835,0.0003112615587846,0.3218771249817634,0.1036047867027677,8.807708842809573,6.116191456167282,41.662890547867406,3.0835342128990395,1
-0.46,2.955,-0.0001775099075297,0.3246675657291004,0.1054089967266924,9.101617506399222,6.218226488229586,42.31471905945691,2.5289625891734904,1
-0.455,2.9,0.002176354029062,0.3247857870407392,0.1054810709468125,8.928962152017574,6.309213896004177,43.57735469558551,3.449940876774753,1
-0.44,2.87,0.0013589828269484,0.3249937505750129,0.1056190910784897,8.830939040895696,6.212360772949473,42.59149524728429,2.208711780357607,1
-1.055,3.205,0.0164720937912813,0.3433342718487213,0.1176070923520229,9.334925938917555,5.472748914455578,34.89071560992131,3.384306501655895,1
-0.43,2.9,-0.006060105680317,0.3135510330556271,0.0982775254493943,9.248893144247782,6.32930338626222,44.875418101381456,3.275071689365721,1
-0.42,2.875,0.0076056803170409,0.3199480973636271,0.10230893863352,8.985832463733978,6.113631849513656,41.79908637073147,1.914348886300268,1
-0.46,2.95,-0.0057810435931307,0.3230360587370793,0.10431887477936,9.132107454298222,6.082645669075765,41.81519991870749,2.256048931795158,1
-0.865,3.34,0.0150429326287978,0.3517604457048625,0.1235091213404089,9.495098271516175,5.398002775071274,34.60108531627831,3.605905951066841,1
-0.52,2.905,-0.0099834874504623,0.3190533854195693,0.1016953927260147,9.105059318457933,6.034835604630959,41.30837890738302,2.436385114205468,1
-0.47,2.895,-0.0005407859973579,0.3163838375483536,0.100098440212328,9.150277784204292,6.12004667396185,42.5336386780193,2.33011886535828,1
-0.43,2.81,0.0012310105680317,0.314201819202602,0.0987212678032059,8.943296404620975,6.159468634743543,42.56855208915682,2.768862004753884,1
-0.535,2.9,0.0010972589167767,0.3306785623408474,0.1093471076146793,8.769845796688871,6.112690614936134,42.284743272986994,3.36811235813159,1
-0.675,3.12,-0.0022110303830911,0.3375755334039661,0.1139523520976173,9.24237597594608,6.047395979639719,40.58356097400662,3.5515154199870103,1
-0.48,2.94,-0.0011154227212681,0.3325414463992657,0.1105825694054686,8.841003224813337,6.3313504683268125,44.13525640493781,2.5240730139993075,1
-0.46,2.91,0.000870211360634,0.328992208895394,0.1082351162460583,8.84519426697202,6.203797472088624,42.825259484048985,2.703980264596423,1
-1.67,3.015,0.0104821664464993,0.3420622220275738,0.1168966879250291,8.814185858141794,5.091083524011078,31.77238309065173,3.1485947372287977,1
-0.55,2.825,-0.0011434940554821,0.3169520972249132,0.1004573243566158,8.913018796008611,6.1326806925934045,42.17420951275384,2.3473677867208007,1
-0.475,2.87,0.002773282694848,0.3180397031930658,0.1011415617102278,9.024030557146409,5.903316098917568,39.538012649436446,2.962878160498831,1
-1.11,2.875,0.0019443527080581,0.3148416297384773,0.0991214713089271,9.131575142677647,6.084712829443711,42.18198308247701,2.9210664459064533,1
-0.715,2.965,-0.0023621202113606,0.3346117239120476,0.1119594261674994,8.861016480042247,6.026351751278321,41.39457922179551,4.350609597528185,1
-0.465,2.96,0.0004730845442536,0.3362396411313868,0.1130568724591777,8.803245179658544,6.1177841321878645,41.7952002246337,2.458746511829652,1
-0.425,3.385,0.002204425363276,0.3322999393164991,0.1104183901785667,10.186580253257151,6.114806059723189,41.70705228212327,3.662379358531346,1
-1.88,3.045,-0.0010873513870541,0.3223226589402526,0.1038907141332754,9.44705535134108,5.7319282942583385,41.30445342958296,3.650112440964433,1
-0.5,3.325,0.0015125495376486,0.3460586608705817,0.1197543089574364,9.608197614922506,5.814508067905128,38.41621462787906,3.1318972306309583,1
-1.345,2.955,-0.0006497688243064,0.331180780260574,0.1096802870144776,8.922619234349883,6.131414677848177,42.00567780874191,2.843828406815813,1
-1.07,3.365,0.0158941545574636,0.3473438262767541,0.1203951095034794,9.68780713931233,4.212818324395055,23.859067413362855,4.945846005743708,1
-0.825,2.63,-0.0055308784676354,0.2908328657139566,0.0845531651627685,9.04299448256542,5.8569673959452215,38.37589029045269,3.184897390628627,1
-0.38,2.605,-0.0030424372523117,0.2875522825932193,0.0826770588001364,9.059222123042982,6.007127015034615,40.11239021526602,2.861154061866709,1
-0.4,2.695,-0.0011013870541611,0.2888857105584513,0.0834537407114182,9.32894879012962,5.969213328401761,39.77089710117131,2.0176953511051408,1
-0.405,2.59,-0.0008677344782034,0.2842730348720224,0.0808104053922254,9.110959121275778,6.126673332296605,42.125774677439,3.323302308104929,1
-0.4,2.69,0.0003954755614266,0.2923149656359428,0.0854478827338227,9.202402600728288,6.018585689403833,40.599218890481694,2.416771791344263,1
-3.43,2.575,0.0021226882430647,0.2980232859409008,0.0888133731576346,11.509167779192204,5.268182738093616,38.333875535527454,2.3506514703470227,1
-0.755,2.6,0.002302675033025,0.2907324102660866,0.0845200320668204,8.942931397364351,5.74966282908002,38.12128890599566,2.0856145944654507,1
-0.93,2.62,0.004465819022457,0.2943183286285628,0.0866033350271693,8.901926061514526,5.731335697863009,38.766609885020365,2.2217370412171853,1
-1.755,3.38,0.0040265852047556,0.350571157154341,0.1228839228401225,9.641409257499,4.897188600059293,31.32131604350493,4.45224225855813,1
-0.41,2.815,-0.0050429326287978,0.3109319311135435,0.0966532346164987,9.053428478440969,6.2159783885153095,43.695294184799565,3.1144756192498115,1
-0.415,2.8,3.3850726552177765e-05,0.3112311824193902,0.0968648477643,8.996527848636145,6.1357068988305326,42.99676356966446,2.2255517235173783,1
-0.42,2.72,0.001396961690885,0.3011377999698372,0.0906820230687079,9.032409748203124,6.287453262947701,44.5297179910866,3.30073692471614,1
-0.415,2.76,0.0006002311756935,0.3093706124677206,0.0957098155811883,8.921338642945521,6.159868779766419,42.89537748729198,1.9918755493271223,1
-0.39,2.765,-0.0003607992073976,0.3052910572282029,0.0932024994474458,9.056930868214664,6.390332966497341,45.44022984535562,3.1795371536185963,1
-0.445,2.81,0.0001923712021136,0.3030343640457338,0.0918297887859229,9.272875730938276,6.270976677594965,44.47186566415821,4.413713348135525,1
-0.515,2.725,0.0018229854689564,0.3057088099583155,0.0934545532101094,8.913711058479354,6.142846801981551,42.82914868082909,3.059892517687479,1
-0.455,2.765,-0.0009643328929986,0.3046854090383152,0.0928322685429169,9.074934072908928,6.253801907754585,43.46897512417726,3.318557810238168,1
-0.5,2.735,0.0011195508586525,0.300985597530413,0.0905910765266146,9.08681353008475,6.219903782456755,43.374182294915855,2.928935480242441,1
-0.49,2.73,0.0016818031704095,0.3026308097903221,0.0915825785724421,9.02089249237869,6.266267030431209,44.305868258095984,6.683506949439169,1
-0.4,2.78,-0.0003352047556142,0.302260077130958,0.0913610418649844,9.197377392302888,6.227017717660097,43.87793587014088,5.551199496753346,1
-0.455,2.765,0.0007504953764861,0.313918083650918,0.0985439999997546,8.808030323843099,6.068547080482239,41.654618232578585,2.639658480592609,1
-0.46,2.74,0.0027542932628797,0.3055013393783324,0.0933234822305771,8.968864115540875,6.14584068683861,42.67189758211344,2.454789052601743,1
-0.51,2.825,-6.109643328930127e-05,0.3071438476199374,0.0943373393980052,9.19764475795615,6.083664742350327,43.03910946029719,3.1143544694808307,1
-0.455,2.775,0.0021986459709379,0.3080830048538683,0.0949103038356831,9.007312822452684,6.209757355251925,43.92373243764667,4.1785857303977725,1
-0.405,2.785,0.0005250990752972,0.301957752256756,0.0911782084189135,9.223144559745904,6.290442283279417,44.55378389825677,3.2100816197197304,1
-0.44,2.8,-0.0003731836195508,0.3016546864676556,0.0909954106018857,9.282136580696632,6.1559296081805455,43.03552676612499,3.4715789485456976,1
-0.7,2.88,0.002478533685601,0.3098294876648836,0.0959881682974536,9.29543544000903,6.089521352996161,42.50364260680845,3.5898609824106824,1
-0.395,2.78,-0.0008297556142668,0.3086265958411588,0.0952496871661225,9.007648846409806,6.248606364335059,44.67629975873515,2.870511612959973,1
-0.465,2.75,0.0018584874504623,0.3037155085581001,0.0922396561631019,9.054526102587648,5.967735729537367,40.81751887241493,3.6653471619209936,1
-0.595,2.77,0.0016504293262879,0.3026889960049917,0.0916179043855488,9.151307237988656,6.215014369377525,43.65870728365071,3.9228594892356687,1
-0.415,2.825,0.0033726882430647,0.3042121119907987,0.0925336340559173,9.286283775859149,6.073197629818506,42.55545308058348,2.3882044849456,1
-0.625,2.965,-0.0012111955085865,0.3342646864600968,0.1117314136197068,8.870216089529846,6.14445028125731,42.20569240759536,2.666127602134943,1
-0.43,2.91,0.0005853698811096,0.325327082387874,0.1058373678771088,8.94484399712695,6.280791514353789,43.49226464574666,2.283975418201438,1
-0.63,3.02,0.0039820013210039,0.3148348115337639,0.0991051022189802,9.592331881241554,5.863066580183665,39.8925368717605,2.622212171814191,1
-0.405,2.815,0.0007694848084544,0.3047045123201649,0.092844247721399,9.238458526804388,6.3675603879185125,45.862605583983175,4.19530177161084,1
-0.435,2.81,0.0018543593130779,0.3129561400174739,0.0979381069261747,8.978893974865308,6.030709014597636,41.89298811114981,1.945880269853436,1
-0.395,2.81,0.0030168428005284,0.3060289452382665,0.0936446139831628,9.182137976563634,6.236808518787532,43.612350558749,2.908181881740673,1
-0.41,2.76,0.000182463672391,0.3007588171329699,0.0904558327902315,9.176788319325524,6.298453671630804,44.50352358275148,2.4101190575266904,1
-0.52,2.855,0.0019071994715984,0.3116231555632913,0.0971053536733987,9.16170685339249,6.047467793265458,41.87751978705965,3.3638568245141425,1
-0.77,2.99,0.0026692536327608,0.3236884737495438,0.104767103123353,9.237276710426006,6.146562925548852,42.95538540316285,2.995028429186875,1
-1.275,2.92,-0.0035617569352708,0.3355521239288818,0.1125825417607176,8.702075748502418,6.115727443268549,41.99348352578678,3.481077205295909,1
-0.62,2.935,0.0030094121532364,0.3276129780322586,0.107321206813657,8.958741554221957,5.666033765860216,37.421258188810974,2.3174262581106944,1
-0.435,2.94,-0.0030432628797886,0.3250721518324227,0.1056626424480061,9.044145994750092,6.350276199610758,44.72117508581359,4.453570393614416,1
-0.43,2.925,-0.0002055812417437,0.3259251199043675,0.1062271415210294,8.974454012192277,6.214120182862629,43.01602648149776,6.419225541405257,1
-0.535,3.255,0.0047151585204755,0.3312634870512724,0.1097132651334953,9.826015021982172,5.897208769469303,39.35022876016307,2.133801068650558,1
-0.44,2.845,0.0019526089828269,0.3108533698326714,0.0966260048544877,9.152225055599136,6.271369067058448,44.258543490488144,2.9871450782148874,1
-0.42,2.83,-0.000189068692206,0.3105655516247907,0.0964509261090402,9.11240794477766,6.163918954478323,43.18538071709747,3.143422776312409,1
-0.415,2.755,0.0017717965653896,0.3086561884499126,0.0952655034053588,8.925788962261707,6.314564716919359,44.85354913194298,2.761948486624303,1
-0.42,2.8,-0.0007257265521796,0.3143364730076352,0.0988068915838512,8.907652278493268,6.162004266947657,43.065033076816526,2.489179730218661,1
-0.4,2.885,0.0006365587846763,0.3105268153820765,0.0964264978642478,9.290663018748496,6.29557679117176,44.439013636813655,5.32002012626929,1
-0.395,2.81,0.0007959048877146,0.3052314533144811,0.0931656066278799,9.206128560757616,6.251393149824618,43.31346063850272,5.403251371895066,1
-0.43,2.85,0.0061385402906208,0.3126097759631663,0.0976871903508415,9.116797423301966,6.115514879011962,42.82955563096973,2.017851704648128,1
-0.49,2.915,-0.0025825627476882,0.3305496728110748,0.1092564165651628,8.818644336296362,6.262958646875427,43.24151813888941,2.062893927411197,1
-0.455,2.98,0.0010452443857331,0.327133518869234,0.1070152466319416,9.109430333830156,6.346865629474823,44.41307835185927,3.8253609997509272,1
-0.795,2.945,0.0049488110964332,0.3350804335703457,0.1122544062304227,8.788934551088122,5.952666903036583,40.1937891725393,2.5319656154872843,1
-0.415,2.81,-0.0036996367239101,0.3153652856215552,0.0994415760632762,8.910302205462326,6.166575351551766,42.47131407703335,3.554127366893228,1
-0.44,2.78,-0.0007504953764861,0.3074189905750494,0.0945058725228721,9.043032750838876,6.210152748339571,43.3283464299678,3.545672703103454,1
-0.435,2.835,0.0027683289299867,0.3168794513547464,0.1004049230458204,8.946619882985782,5.98805034944463,40.82426471819248,2.517886618707429,1
-0.445,2.925,0.0014762219286657,0.3124970541472776,0.0976522296195438,9.360088235012508,6.334682850806684,45.03775802070908,5.681199864341297,1
-0.42,2.885,0.0004557463672391,0.3089464802761686,0.0954477199702817,9.33818698119197,6.219170455609901,43.60970360400059,4.464386941188788,1
-0.98,3.125,0.0039654887714663,0.3405070004246271,0.1159292922369804,9.177491200189683,5.561641685164387,35.64849763653585,2.5991518604794788,1
-0.42,2.995,-0.0018436261558784,0.3275666673600806,0.107296522607987,9.143176942077927,6.309822076328967,43.97661352777146,2.115174921496534,1
-0.45,2.915,0.0037268824306472,0.3150030928115555,0.0992130588281935,9.253877395241457,6.265058548407062,44.36146453324778,5.444802997658522,1
-0.41,2.91,0.0014283355350066,0.3179422543176374,0.1010852369381806,9.152605419639473,6.083830370019041,41.89698142787231,2.561647355900282,1
-0.43,2.8,0.0013581571994715,0.3102589590930294,0.0962587771065116,9.024719248028015,6.205415568007001,42.98490546320251,3.3149655508720204,1
-0.38,2.815,5.284015852047528e-05,0.3064968305438433,0.093940304341339,9.18443428927179,6.330672976993012,45.07771680521572,4.5721487884355385,1
-0.775,2.795,-0.0001246697490092,0.3199999548484942,0.1023999555604919,8.734376232406998,5.972594221246689,40.05344095684372,2.18533904708143,1
-0.965,2.845,0.000996532364597,0.3273060335482586,0.1071282465203401,8.692170960485909,5.518639691254288,36.36873994055389,2.2191085097763423,1
-0.44,3.03,-0.0012970607661822,0.3267909891068398,0.1067906681947955,9.2719814835818,6.240874445922736,44.061768005118246,3.649366900282957,1
-0.44,2.94,0.0001089828269484,0.3403812868086482,0.1158594085322546,8.637372599313242,6.147954159814044,42.14516212159309,2.3394178487865864,1
-0.44,2.97,0.0012656869220607,0.3264735482517046,0.1065833757446734,9.097214815425684,6.2732474771091296,43.87830330636341,2.004088554568493,1
-0.46,2.88,0.0039935601056803,0.3355722564021686,0.1125927907445251,8.582354306872276,6.00461312045527,40.37424043618508,2.81770478011971,1
-0.475,2.985,0.0004945508586525,0.3277483440805707,0.1074187324670043,9.10759750251002,6.260944795734901,43.60628683570904,2.7942160830981666,1
-2.66,2.97,0.0002435601056803,0.3394406082353061,0.1152198671976294,8.749689718742033,5.176127559883028,37.55810967075593,3.116816361067734,1
-0.405,2.895,0.0010188243064729,0.3198227377055932,0.1022855455505332,9.051889245801334,6.167351903623188,42.22452778020439,2.4211135879382017,1
-0.625,3.055,0.003139035667107,0.3328183163590836,0.1107581781591757,9.179182304089014,5.630068207817172,36.8843961618812,2.526235840422502,1
-0.465,2.875,-0.0028723579920739,0.3251072059236168,0.1056864449030264,8.843236777333917,5.822796139784535,38.22679631573696,2.98623361350983,1
-0.415,2.82,-0.001017998678996,0.3204173598780636,0.1026662481899181,8.801021271360467,6.164289485230069,42.20994682152703,2.412537861820686,1
-0.44,2.865,-0.0002130118890356,0.3272085435582985,0.107065385603478,8.75588384350834,6.049855257189948,40.51721821242987,2.9168626601951577,1
-0.555,3.3,0.0011038639365918,0.3312268473501932,0.1097100058899577,9.962960509994645,5.605613408410366,36.29391002848672,2.497569055850316,1
-0.53,3.005,0.0053442866578599,0.3283483207144269,0.1077840583161027,9.151866510118465,5.845468124638961,38.78254855177707,2.319522593279566,1
-0.81,2.94,-0.0002154887714663,0.3521376443589022,0.1240008741392261,8.349007972017676,5.799742789920536,38.11971137118292,2.925563946377401,1
-0.42,2.94,-0.0017850066050198,0.3437673617568239,0.118172812760667,8.552295322555123,6.045158499698879,40.16587813066353,2.947133431056837,1
-0.43,2.945,-0.0008404887714663,0.3348478281722969,0.1121223616103291,8.795039872513797,6.256984023900931,43.04316104312517,3.4681412165406083,1
-0.47,2.885,0.0006646301188903,0.3315949171333786,0.1099547473354972,8.70037461653719,6.066143509071873,40.54281137079569,2.71116032616861,1
-0.475,3.07,0.0098728533685601,0.3376121077076558,0.1138844620371687,9.093275773919714,5.902102416176858,39.50346167718582,2.214686581217175,1
-0.6,2.82,-0.0002790620871862,0.3220716052221255,0.1037300410147081,8.755816887536886,5.943632482416203,40.25007900196076,2.1264014775183795,1
-0.445,2.815,-0.0009370871862615,0.3193960059542868,0.1020129304871562,8.813510336766369,6.088966119993976,41.56154514050208,3.4211739495230837,1
-0.4,2.83,4.458388375165075e-05,0.3161918776639598,0.0999773015129378,8.950261533939996,6.358090105637167,44.862663185034485,2.212225700291264,1
-0.435,2.78,0.0028938243064729,0.3250862158278449,0.1056726735021514,8.551577595871358,5.9820848721640845,39.773379538936986,4.281975860262725,1
-0.405,2.795,0.0014233817701453,0.3312931261027101,0.1097531093872426,8.436637466282567,5.920042411097331,39.522848429524814,9.809173991657763,1
-0.395,2.78,-0.0001494385733157,0.3185789002538022,0.1014924933550348,8.726252736089107,6.099357194048327,41.52329287445746,4.743438818689581,1
-0.395,2.855,0.0005746367239101,0.317761973386551,0.1009723415231507,8.984712580844121,6.14106933694727,42.064109949584434,4.478302725862862,1
-0.39,2.795,0.0007992073976221,0.312781115302424,0.0978313873573638,8.93596148634981,6.254885570234407,43.370657180224974,2.9677743723417587,1
-0.4,2.87,0.0015918097754293,0.3145807215693472,0.09895849652473,9.12325455190784,6.225313606144208,43.20565539875717,5.659162589723119,1
-0.645,2.995,0.0019393989431968,0.3435864958811906,0.1180479188836545,8.71687343915765,6.033152671991805,40.7536780403633,3.368081681967253,1
-0.43,2.955,-0.0029144649933949,0.3312859735956065,0.1097419021949911,8.919786032375471,6.343580405714846,43.88894408186814,2.2913592320195444,1
-0.42,3.005,0.0026461360634081,0.3303996806539345,0.1091569469401558,9.095045110371885,5.825815179745872,38.68166922160449,4.90513842805994,1
-0.675,2.96,0.0031258256274768,0.3296385900741146,0.1086518292801968,8.979531186972025,6.272971146117572,43.729275873910574,3.653191646995394,1
-0.405,2.985,-0.0035468956406869,0.3374415405116563,0.1138542127941938,8.84597668524717,6.49760670254701,46.28908027117934,5.564908409537839,1
-0.765,3.085,-0.0002179656538969,0.3428364978628191,0.1175368167578165,8.998458504947207,6.220976741543037,42.27482155080097,2.617807707430325,1
-0.44,2.96,0.0008165455746367,0.3364229413633401,0.1131797287288859,8.798448726489108,6.336849686182386,43.56475772119302,4.603168755348044,1
-0.43,2.985,0.0011616578599735,0.3394095217887168,0.1151974740318617,8.794685500479769,6.364673315291115,44.203759228538416,4.741949468015716,1
-0.44,2.995,-0.0002980515191545,0.3364144867603738,0.1131746180675376,8.902708170630364,6.46035491039276,45.56669890303983,3.088681026774172,1
-0.415,2.995,0.0014473249669749,0.3367052080482516,0.1133683023772563,8.895021307691804,6.2778962509833045,43.00816309048975,4.553229119064125,1
-0.445,2.98,0.000575462351387,0.3366831508830034,0.1133552129315894,8.851051774300231,6.3628630464404266,44.3184196256799,2.1508473398140744,1
-0.44,3.005,0.0014877807133421,0.3371607963212178,0.1136751890845067,8.912661355613523,6.368552480127782,44.43677374297405,4.763980273662783,1
-0.425,3.005,0.0012797225891677,0.3284841189166519,0.1079001786905439,9.148083048613,6.2515931633599,42.64667707411044,3.2900589678857126,1
-0.455,2.965,0.0007356340819022,0.3327379873065736,0.1107140270393271,8.910915233937951,6.242124326716724,43.15203287243277,3.2185928676258944,1
-0.49,2.905,0.0024240422721268,0.3180965178211385,0.1011795186689969,9.132448289275024,6.338323787769922,44.10171575122081,2.5545492665279057,1
-0.43,2.97,0.0020607661822985,0.3224112936485426,0.1039447955148687,9.211836118983994,6.31634490278886,44.2163058848105,3.108346673764763,1
-1.11,3.17,0.0077534676354029,0.3489380059571055,0.1216976157409477,9.084708303141056,5.516912395023008,35.48960492099553,2.9245988429146474,1
-0.47,2.97,-0.0046292932628797,0.3356586038160201,0.1126452679596062,8.848276094325605,6.207103983813155,42.24653915921326,2.505018265875566,1
-0.43,2.895,0.0012120211360634,0.3346655895116353,0.1119995878079361,8.650426248556245,6.147311897652509,41.678086116692086,3.863093725452945,1
-0.425,2.945,-0.0001601717305151,0.3285212027362799,0.1079261549923087,8.9644137896454,6.375646102251525,44.847330829259,4.013790509296474,1
-0.5,2.94,0.0008190224570673,0.3357891221350889,0.1127536637464684,8.755495059834695,6.279982103932199,43.56432042457348,2.774040092325935,1
-0.395,3.0,0.000926354029062,0.3340926388704547,0.1116170332156368,8.979545344497271,6.378545914415108,44.47056885060122,3.483679617884143,1
-0.49,2.945,0.0018741743725231,0.3250650148363271,0.1056637513409629,9.059726102739264,6.266935017228312,43.50444120629645,2.634029428836881,1
-0.43,2.955,0.0026230184940554,0.326792037590013,0.1067861556062123,9.042447979431143,6.339912133248788,44.775023615869685,4.8521982645378365,1
-0.48,2.895,-0.0008454425363276,0.3232682242071347,0.1045016300089521,8.955411584607287,6.309370897564512,43.9839542871801,2.705404687857453,1
-0.47,2.98,0.0018461030383091,0.3307204616864087,0.1093726156816433,9.010630865729908,6.182646816322045,42.10645946018636,3.1304056480629527,1
-0.43,2.94,-0.0012070673712021,0.326384865735594,0.1065256235696031,9.007770606562708,6.419646950711036,45.15102444600845,2.733065693442013,1
-0.44,2.98,0.0010510237780713,0.3282102966759598,0.1077208941931394,9.079544518196933,6.436541942461456,45.77738939563445,2.435030846187779,1
-0.525,3.005,0.0012978863936591,0.3278893261021628,0.1075097256626396,9.16467771525966,6.322135384117849,44.211373386550925,3.496857857807247,1
-0.425,2.98,0.0032604029062087,0.3307402766738077,0.109378500387156,9.010091029642036,6.346805719065554,44.59652869321282,1.948616575598742,1
-0.475,2.93,0.0030094121532364,0.3224359082986414,0.1039558583988618,9.087077228651044,6.440105900462093,46.200914327584606,2.6568247307645545,1
-0.475,2.915,7.926023778071238e-05,0.3148785044889025,0.0991484663069824,9.257538887043133,6.349859454616455,44.85439919726036,2.3669303170998583,1
-0.775,2.91,-0.0026527410832232,0.3199864091090917,0.1023842649792764,9.094136241917402,6.082570528515026,41.68395697128911,2.8291497657348663,1
-0.385,2.94,0.0031918758256274,0.3172208672198848,0.1006188905284495,9.26799055108222,6.305397340221191,44.15067020041681,3.3249333495408355,1
-0.44,2.86,0.0036517503302509,0.3269795482901033,0.1069022897195255,8.746724420398753,6.011653911944365,40.47641108765868,4.368973716631605,1
-0.485,2.945,0.004093461030383,0.332105314462626,0.1102771834711124,8.867668994593641,6.239300326977972,42.70633670051069,3.0904308333173733,1
-1.605,2.96,0.0019889365918097,0.3443188370184814,0.1185515056569933,8.596683311407446,5.720057891560606,38.50369374613509,3.378679732081032,1
-0.42,2.865,-0.0001015521796565,0.3216329560561234,0.103447748108555,8.907669273481014,6.203380635581596,42.5166844411558,3.3355094405464327,1
-0.485,2.91,0.0001065059445178,0.3302874746112432,0.1090898045415564,8.81050667581368,6.015652585212824,40.98777203538785,2.3240878781393897,1
